processed_url,url_length,label
http www ek63 cn,59,0.0
http  searchengineland com,85,1.0
http  nesn com,87,1.0
https  thechive com,90,1.0
http  maybank2u com.my,167,1.0
http  thenextweb com,100,1.0
http  correios com.br,101,1.0
http  syosetu com,96,1.0
http  qz com,117,1.0
http  sourceforge net,92,1.0
http www.apple.com-support-assistenza-account.information upoert com,123,0.0
http  katproxy com,93,1.0
http  censor net.ua,89,1.0
https  twitter com,299,1.0
http  grantland com,98,1.0
http  allegro pl,111,1.0
http  babal net,167,1.0
http  deadspin com,102,1.0
http  rt com,89,1.0
http  tunein com,85,1.0
https  twitter com,195,1.0
http  tunein com,88,1.0
http  maybank2u com.my,184,1.0
http  olx in,89,1.0
http  seekingalpha com,104,1.0
http  sourceforge net,143,1.0
http  iconosquare com,90,1.0
http  censor net.ua,87,1.0
http  twitter com,204,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8 srv-woa1 co.uk,202,0.0
http  extratorrent cc,134,1.0
http  indianexpress com,128,1.0
http  clien net,93,1.0
http  seekingalpha com,89,1.0
http  mic com,104,1.0
http  torcache net,135,1.0
http  elitedaily com,92,1.0
http  bigcinema tv,87,1.0
http  bdnews24 com,119,1.0
http  twitter com,343,1.0
http  interpark com,123,1.0
http  fazenda gov.br,83,1.0
http  bdnews24 com,100,1.0
http  pornsharing com,85,1.0
http  thechive com,98,1.0
http  serverfault com,89,1.0
http  thenextweb com,108,1.0
http  emgn com,112,1.0
http  thenextweb com,97,1.0
http  codepen io,94,1.0
http  udn com,156,1.0
http  aljazeera net,319,1.0
http  atwiki jp,112,1.0
http  askubuntu com,100,1.0
https  creativemarket com,86,1.0
http  torcache net,185,1.0
http  himado in,125,1.0
http  ap org,92,1.0
http  searchengineland com,85,1.0
http xq exxedu cn,102,0.0
http  nesn com,86,1.0
http  bleacherreport com,106,1.0
http  mashable com,88,1.0
http  tunein com,102,1.0
http  thenextweb com,98,1.0
http  pastehtml com,40,0.0
http  fazenda gov.br,143,1.0
http  techcrunch com,135,1.0
http  techcrunch com,112,1.0
http  pastehtml com,40,0.0
http  olx ua,86,1.0
http jasio_szablony5.w interia pl,51,0.0
http  icicibank com,96,1.0
http  torrentdn com,94,1.0
http  pastehtml com,38,0.0
http  bdnews24 com,105,1.0
http  motthegioi vn,143,1.0
http www naylorantiques com,50,0.0
http  thenextweb com,143,1.0
http  ap org,110,1.0
http  distractify com,87,1.0
http  thenextweb com,88,1.0
http  bftltd com,100,0.0
http  tobogo net,106,1.0
http  censor net.ua,143,1.0
http  huaphone net,94,0.0
http  otomoto pl,96,1.0
http  olx co.id,102,1.0
http  vz ru,146,1.0
http abc go com,83,1.0
http www olivesys com.ve,40,0.0
http  allegro pl,116,1.0
http  twitter com,271,1.0
http  sfglobe com,99,1.0
http  distractify com,87,1.0
http  mashable com,100,1.0
http  olx ro,98,1.0
http www bmhouseofstudy org,109,0.0
http  mic com,86,1.0
http  nesn com,100,1.0
http  jezebel com,159,1.0
http  tobogo net,106,1.0
http  gawker com,83,1.0
http  himado in,116,1.0
http  fishki net,136,1.0
http www gerwinvegter com,93,0.0
http www mebadvisors com,57,0.0
http 5358.a hostable me,92,0.0
http  alfalfalfa com,89,1.0
http  torcache net,118,1.0
http  buzzfil net,128,1.0
http  censor net.ua,139,1.0
http  www nhs.uk,108,1.0
http  pitchfork com,123,1.0
http  olx ro,92,1.0
http  kenh14 vn,108,1.0
http  askubuntu com,106,1.0
http online.citicard.com.zbot6g7c7m agencja-em pl,81,0.0
http  torcache net,127,1.0
http  thenextweb com,118,1.0
http  depositphotos com,93,1.0
http  mic com,90,1.0
http  udn com,130,1.0
http  thenextweb com,87,1.0
http  kenh14 vn,107,1.0
http  themeforest net,100,1.0
http  pastehtml com,40,0.0
http  comicbook com,100,1.0
http  bongda88 info,84,1.0
http  xhamster com,91,1.0
https  twitter com,221,1.0
http  tobogo net,110,1.0
http  syosetu com,96,1.0
http  kienthuc net.vn,100,1.0
http  variety com,348,1.0
http  fazenda gov.br,105,1.0
http  mic com,105,1.0
http  themeforest net,99,1.0
http  bdnews24 com,118,1.0
http  nesn com,92,1.0
http  torcache net,141,1.0
http www mobilemoneyavalanche com,88,0.0
http  stackoverflow com,121,1.0
http www ivanoiu ro,67,0.0
http  katproxy com,104,1.0
http  kienthuc net.vn,83,1.0
http  pastehtml com,40,0.0
http  kotaku com,92,1.0
http  say-move org,88,1.0
http  allegro pl,84,1.0
http  getpocket com,133,1.0
http  torcache net,106,1.0
http  1337x to,92,1.0
http  mic com,88,1.0
http  buzzfil net,120,1.0
http  distractify com,87,1.0
http  plarium com,87,1.0
http www elnenaiea-eg com,93,0.0
http us.battle.net-bizzard-d3 account-com net,149,0.0
http  interpark com,135,1.0
http  caixa gov.br,96,1.0
http  distractify com,87,1.0
http  olx ua,128,1.0
http  torcache net,141,1.0
http  syosetu com,96,1.0
http  codecanyon net,87,1.0
http  olx co.id,120,1.0
http  uproxx com,106,1.0
http www paeutlas co,58,0.0
http  ringring vn,89,1.0
http abc go com,100,1.0
http  twitter com,308,1.0
http  slashdot org,85,1.0
http  putlocker is,86,1.0
http  buzzfil net,128,1.0
http  udn com,131,1.0
http  censor net.ua,145,1.0
http  genius com,111,1.0
http  motherless com,139,1.0
http  plarium com,85,1.0
http  sourceforge net,89,1.0
http  arstechnica com,113,1.0
http  cookpad com,202,1.0
http battle-login-en sswow asia,53,0.0
http  techcrunch com,85,1.0
http  kienthuc net.vn,98,1.0
http  censor net.ua,141,1.0
http  udn com,160,1.0
http  surrotsfr com,90,0.0
http  sourceforge net,97,1.0
http  sourceforge net,135,1.0
http  haraj com.sa,93,1.0
http  bdnews24 com,120,1.0
http  skyrock com,90,1.0
http  censor net.ua,93,1.0
http  nguyentandung org,120,1.0
http  plarium com,114,1.0
http  hubpages com,84,1.0
http besta websitewelcome com,66,0.0
http  momoshop com.tw,107,1.0
http  mic com,107,1.0
https  medium com,83,1.0
http www meliatrans com.au,63,0.0
https  foursquare com,174,1.0
http ns303913 ovh net,85,0.0
http  likemag com,94,1.0
http  kienthuc net.vn,109,1.0
http  codecanyon net,96,1.0
http  variety com,143,1.0
https  medium com,92,1.0
http  bleacherreport com,118,1.0
http  sourceforge net,130,1.0
http  cox com,96,1.0
http  kienthuc net.vn,112,1.0
http  babal net,149,1.0
http  pikabu ru,129,1.0
http  torcache net,150,1.0
http  xvideo-jp com,84,1.0
http  fazenda gov.br,149,1.0
http  telegraf com.ua,100,1.0
http  mic com,94,1.0
http abc go com,85,1.0
http www belezanaopoemesa com.br,67,0.0
http espn go com,113,1.0
http  pikabu ru,152,1.0
http  thechive com,103,1.0
http www naylorantiques com,230,0.0
http  depositphotos com,115,1.0
http  tunein com,104,1.0
http  plarium com,83,1.0
http  mic com,116,1.0
http www pahadika-tc com,68,0.0
http  kenh14 vn,103,1.0
http  grantland com,113,1.0
http  sprint com,88,1.0
http larry.cohen.home comcast net,60,0.0
http  maybank2u com.my,153,1.0
http www zgmmzzw com,43,0.0
http  extratorrent cc,97,1.0
http  techcrunch com,122,1.0
http secure.runescape.com.d.weblagon loginforn com,70,0.0
http 1000credi cabanova fr,39,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7 srv-woa1 co.uk,202,0.0
http  khabaronline ir,84,1.0
http  hubpages com,119,1.0
http  bigcinema tv,99,1.0
http  statcounter com,84,1.0
http  pornsharing com,87,1.0
http  mirtesen ru,142,1.0
http  jezebel com,92,1.0
http  nguyentandung org,99,1.0
http  kienthuc net.vn,101,1.0
http  mylust com,100,1.0
http vps 01hostings com,125,0.0
http  otomoto pl,104,1.0
http  hubpages com,142,1.0
http  torcache net,143,1.0
https  twitter com,281,1.0
http  plarium com,97,1.0
http  123findhome com,38,0.0
http  torcache net,164,1.0
http  mic com,113,1.0
http  momoshop com.tw,123,1.0
http  seekingalpha com,103,1.0
http  venturebeat com,96,1.0
http www psyput ru,61,0.0
http  olx co.id,87,1.0
http  extratorrent cc,93,1.0
http  sberbank ru,84,1.0
http www naylorantiques com,57,0.0
http  olx ro,88,1.0
http  interpark com,119,1.0
http  kienthuc net.vn,106,1.0
http campaign jcs com.sg,66,0.0
http  izillis biz,114,0.0
http  extratorrent cc,160,1.0
http  io9 com,88,1.0
http  olx ua,119,1.0
http  nesn com,122,1.0
http  distractify com,87,1.0
http  variety com,92,1.0
http  olx ro,91,1.0
http tendencias marazulmalhas com.br,59,0.0
http smtp pinxcel cl,104,0.0
http  seasonvar ru,89,1.0
http www lutonairportezytaxis co.uk,74,0.0
http  telegraf com.ua,107,1.0
http  dawsonsworld com,84,0.0
http  web de,96,1.0
http  web de,166,1.0
http  udn com,156,1.0
http  maybank2u com.my,171,1.0
http  torcache net,155,1.0
http  olx ro,98,1.0
http  indianexpress com,124,1.0
http  deadspin com,99,1.0
http  seekingalpha com,93,1.0
http www cprpcrepair com,68,0.0
http us.battle.net.login.en ppweb asia,121,0.0
http  pastehtml com,40,0.0
http  elcomercio pe,123,1.0
http  akhbarelyom com,120,1.0
http  abccbraganca com.br,72,0.0
http  nypost com,83,1.0
http  askubuntu com,116,1.0
http  moviepilot com,139,1.0
http  themeforest net,100,1.0
http  indianexpress com,137,1.0
http  olx ro,158,1.0
http  motthegioi vn,96,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 srv-woa1 co.uk,202,0.0
http  sfglobe com,110,1.0
http ok qq-ok com,38,0.0
http  pastehtml com,40,0.0
http  variety com,112,1.0
http  elcomercio pe,129,1.0
http  conservativetribune com,89,1.0
http  pornsharing com,95,1.0
http  kenh14 vn,88,1.0
http  genius com,100,1.0
http  venturebeat com,114,1.0
http  udn com,201,1.0
http drive-google-com fanalav com,69,0.0
http sercurityservice un-ccc-online org,68,0.0
http  mic com,115,1.0
http  190.196.23.132 ,52,0.0
http  superuser com,101,1.0
http ok ffok asia,39,0.0
http  ecnavi jp,100,1.0
http  otomoto pl,87,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9 id8-eu co.uk,200,0.0
http  kenh14 vn,95,1.0
http  allegro pl,109,1.0
http  sfglobe com,120,1.0
http  distractify com,87,1.0
http  metro co.uk,113,1.0
http  tinnhanh360 net,87,1.0
http  seasonvar ru,86,1.0
http  cheezburger com,101,1.0
http  pastehtml com,40,0.0
http  kotaku com,92,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8 srv-woa1 com,200,0.0
http  io9 com,94,1.0
http  yourlust com,95,1.0
http  tunein com,89,1.0
http  pastehtml com,40,0.0
http us.battle.net.login.en rv-login com,142,0.0
http  lepishariki ru,54,0.0
http  64835108 net,121,0.0
http www ihr-einkauf com,107,0.0
http  putlocker is,86,1.0
http  fun-dive com,46,0.0
http  comicbook com,100,1.0
http  syosetu com,95,1.0
http  extratorrent cc,95,1.0
http  nypost com,87,1.0
http  buzzfil net,165,1.0
http  patch com,93,1.0
http  extratorrent cc,95,1.0
http  searchengineland com,86,1.0
http  kienthuc net.vn,108,1.0
http homepage internet lu,49,0.0
http  pastehtml com,40,0.0
http  babal net,132,1.0
http www xsxzjzx com,109,0.0
http  thenextweb com,131,1.0
http  teespring com,88,1.0
http  distractify com,87,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 id8-eu co.uk,200,0.0
http  shop-pro jp,89,1.0
http  pastehtml com,40,0.0
http  steamcommunity com,104,1.0
https  uproxx com,118,1.0
http  indianexpress com,112,1.0
http www mainsqueezemusic com,44,0.0
http  tunein com,100,1.0
http www.yukiasada iamspace com,89,0.0
http  techcrunch com,99,1.0
http  udn com,200,1.0
http  censor net.ua,88,1.0
http www cheapcablesforsale com,43,0.0
http  gawker com,98,1.0
http  censor net.ua,87,1.0
http  indianexpress com,132,1.0
http  extratorrent cc,118,1.0
http  tobogo net,112,1.0
http  tune pk,87,1.0
http  sourceforge net,135,1.0
http www grotown com,56,0.0
http  tobogo net,112,1.0
http  serverfault com,103,1.0
http  mylust com,83,1.0
http  distractify com,87,1.0
http  sourceforge net,111,1.0
http  thenextweb com,126,1.0
http  pitchfork com,121,1.0
http  kickass to,92,1.0
http  pornsharing com,83,1.0
http  torrentdn com,99,1.0
http  kotaku com,93,1.0
http  censor net.ua,118,1.0
http  elitedaily com,94,1.0
http distrimarsanitarios soydg com,92,0.0
http  kenh14 vn,98,1.0
http  olx co.id,89,1.0
http  emgn com,102,1.0
http www pirazzoliwines com,80,0.0
http  behangkopen nu,61,0.0
http  bdnews24 com,95,1.0
http  torcache net,137,1.0
http wow eeus asia,39,0.0
http  pastehtml com,40,0.0
http  thenextweb com,98,1.0
http  thechive com,106,1.0
http  zozo jp,108,1.0
http  aljazeera net,237,1.0
http  grantland com,86,1.0
http  sberbank ru,87,1.0
http  aljazeera net,107,1.0
http  plarium com,129,1.0
http  torcache net,134,1.0
http sites google com,57,0.0
http  pikabu ru,97,1.0
http  torcache net,136,1.0
http  emgn com,99,1.0
http  io9 com,89,1.0
http  kakaku com,83,1.0
http  plarium com,100,1.0
http  censor net.ua,88,1.0
http  grantland com,123,1.0
http  mylust com,90,1.0
http  depositphotos com,85,1.0
http  elitedaily com,83,1.0
http habbo-free-sg-credits blogspot com,78,0.0
http  patch com,89,1.0
https  wmaraci com,104,1.0
http  jalopnik com,102,1.0
http  aljazeera net,249,1.0
http  web de,92,1.0
http  pastehtml com,40,0.0
http  mylust com,92,1.0
http  grantland com,90,1.0
http elvis-continental avvatch net,47,0.0
http  moviepilot com,91,1.0
http  askubuntu com,97,1.0
http  allegro pl,110,1.0
http  bleacherreport com,116,1.0
http  emgn com,110,1.0
http www blievepropaganda com.br,117,0.0
http  censor net.ua,118,1.0
http  kotaku com,88,1.0
http  tobogo net,107,1.0
http drive-google-com fanalav com,69,0.0
http  babal net,173,1.0
http  interpark com,129,1.0
http  extratorrent cc,93,1.0
http  distractify com,87,1.0
http  tunein com,84,1.0
http  digg com,86,1.0
http  giphy com,90,1.0
http  distractify com,87,1.0
http  216.104.44.194 ,51,0.0
http  mic com,117,1.0
http  thenextweb com,114,1.0
http confirmation-account-apple marijuanafigures com,88,0.0
http  indianexpress com,90,1.0
http  babal net,355,1.0
http  katproxy com,96,1.0
http www yaoyuan cc,129,0.0
http  tobogo net,108,1.0
http  tinnhanh360 net,88,1.0
http  olx ro,148,1.0
http  nypost com,87,1.0
http  djdj4 com,89,0.0
http pages.ebay.co.uk betroop com,51,0.0
http  sfglobe com,105,1.0
http  soguksumahallesi net,128,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id8-eu co.uk,200,0.0
http  plarium com,107,1.0
http  olx ro,112,1.0
http  correios com.br,137,1.0
http  mirtesen ru,105,1.0
http www lionvet lv,57,0.0
https  medium com,114,1.0
http  pornsharing com,86,1.0
http  fazenda gov.br,111,1.0
http  deadspin com,96,1.0
http  allegro pl,120,1.0
http www tokdeclasse com.br,39,0.0
http  kakaku com,86,1.0
https  www gov.uk,98,1.0
http www comercialacb cl,38,0.0
http  thenextweb com,103,1.0
https  twitter com,167,1.0
http  zaggel nl,42,0.0
http  rt com,94,1.0
http  io9 com,100,1.0
http  mylust com,91,1.0
http  depositphotos com,185,1.0
http  ecnavi jp,100,1.0
http  askubuntu com,90,1.0
http  depositphotos com,186,1.0
http  metro co.uk,152,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 id8-eu co.uk,200,0.0
http  emgn com,97,1.0
http  atwiki jp,161,1.0
http  distractify com,87,1.0
http abc go com,108,1.0
http  thechive com,108,1.0
http  variety com,85,1.0
http  venturebeat com,143,1.0
http  motthegioi vn,113,1.0
http carol.miller7.home comcast net,53,0.0
http  thechive com,101,1.0
http  elcomercio pe,139,1.0
http  telegraf com.ua,126,1.0
http  olx pl,94,1.0
http  bigcinema tv,135,1.0
http www trezzle com,101,0.0
http  nymag com,88,1.0
http  depositphotos com,114,1.0
http  torcache net,160,1.0
http  lifehacker com,106,1.0
http www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch5524k90u98d0dd0f8e10014 finphotography com.au,107,0.0
http  fazenda gov.br,103,1.0
http  correios com.br,112,1.0
http  io9 com,89,1.0
http  pastehtml com,40,0.0
https  getpocket com,92,1.0
http  extratorrent cc,102,1.0
http  tunein com,93,1.0
http  kenh14 vn,102,1.0
http  olx ua,86,1.0
http  thenextweb com,95,1.0
http  interpark com,155,1.0
http  motthegioi vn,101,1.0
http  akhbarelyom com,123,1.0
http  mic com,95,1.0
http www actc af,52,0.0
https  eksisozluk com,97,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7 id-app7 co.uk,201,0.0
http  syosetu com,95,1.0
http  nguyentandung org,90,1.0
http promocao-dotz ueuo com,38,0.0
http www frampton co,41,0.0
http  allegro pl,86,1.0
http  katproxy com,91,1.0
http  jezebel com,88,1.0
http ns303913 ovh net,85,0.0
http  aljazeera net,276,1.0
http  219.232.244.89 ,202,0.0
http  ecnavi jp,118,1.0
http www harrypanel com,81,0.0
http  otomoto pl,128,1.0
http  tobogo net,112,1.0
http  interpark com,146,1.0
http  depositphotos com,188,1.0
http www redirectalink com,124,0.0
http  kenh14 vn,117,1.0
http  pikabu ru,118,1.0
http  interpark com,140,1.0
http  armoiresdecuisinedc com,71,0.0
http  tobogo net,112,1.0
http  variety com,130,1.0
http ns303913 ovh net,85,0.0
http  kickass to,104,1.0
http  sourceforge net,154,1.0
http www2.commonwealth.com.au sanex ro,65,0.0
http  momoshop com.tw,123,1.0
http  distractify com,87,1.0
http  plarium com,87,1.0
http  tobogo net,108,1.0
http  motthegioi vn,120,1.0
http  olx ua,109,1.0
http  skaterock com.br,51,0.0
http  torcache net,148,1.0
http  torcache net,125,1.0
http  sourceforge net,87,1.0
http  akhbarelyom com,86,1.0
http  teespring com,95,1.0
http  mylust com,84,1.0
http  cheezburger com,96,1.0
https  ifttt com,90,1.0
http  ap org,134,1.0
http  sourceforge net,120,1.0
http  mic com,105,1.0
http  web de,89,1.0
http  metro co.uk,112,1.0
http  kakaku com,110,1.0
http www startupbuys com,51,0.0
http espn go com,96,1.0
http  nguyentandung org,92,1.0
http  themeforest net,94,1.0
http  atwiki jp,103,1.0
http  jezebel com,92,1.0
http  sourceforge net,150,1.0
http  twitter com,280,1.0
http  techcrunch com,103,1.0
http  xvideo-jp com,93,1.0
http www ghpm net.cn,78,0.0
http  ringring vn,101,1.0
http  khabaronline ir,87,1.0
http  censor net.ua,141,1.0
http  depositphotos com,83,1.0
http  maybank2u com.my,184,1.0
http  conservativetribune com,85,1.0
http  emgn com,89,1.0
http  motthegioi vn,100,1.0
http  giphy com,94,1.0
http  babal net,148,1.0
http  kakaku com,107,1.0
http  olx ua,109,1.0
http  bdnews24 com,105,1.0
http  metro co.uk,126,1.0
http  qz com,88,1.0
https  medium com,94,1.0
http www helpingpersiancats org,63,0.0
http abc go com,105,1.0
http  buzzfil net,138,1.0
http  ap org,134,1.0
http  serverfault com,115,1.0
http  themeforest net,99,1.0
http 1-configurazione-supporto-apple.store-contatta bimabn com,109,0.0
http  syosetu com,95,1.0
http  censor net.ua,137,1.0
https spreadsheets google com,218,0.0
http  metro co.uk,123,1.0
http www helpingpersiancats org,72,0.0
http  sourceforge net,168,1.0
http  babal net,92,1.0
http  nguyentandung org,89,1.0
http  interpark com,129,1.0
http  kakaku com,85,1.0
http  zozo jp,108,1.0
http  indianexpress com,106,1.0
http  elcomercio pe,141,1.0
http  mashable com,91,1.0
http  himado in,101,1.0
http  katproxy com,107,1.0
http  sourceforge net,157,1.0
http  cheezburger com,97,1.0
http  pornsharing com,84,1.0
http  extratorrent cc,166,1.0
http  correios com.br,137,1.0
http  olx ro,100,1.0
http  seasonvar ru,89,1.0
http  askubuntu com,87,1.0
http  motthegioi vn,94,1.0
http www gxyzx com,107,0.0
http  teespring com,111,1.0
http  aljazeera net,233,1.0
http www pret im,52,0.0
https  quizlet com,112,1.0
http  babal net,314,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1 eu-id3 net,198,0.0
http  udn com,151,1.0
http  ringring vn,95,1.0
http  techcrunch com,130,1.0
http  nypost com,90,1.0
http  comicbook com,89,1.0
http www gia gm,49,0.0
http  olx ua,106,1.0
http  steamcommunity com,94,1.0
http  mylust com,91,1.0
http  distractify com,87,1.0
http  indianexpress com,105,1.0
http  allegro pl,268,1.0
http www goonagoon org,56,0.0
http  pastehtml com,40,0.0
http  io9 com,96,1.0
http  xhamster com,101,1.0
http  olx ro,88,1.0
http en xxok asia,38,0.0
http  serverfault com,84,1.0
http  extratorrent cc,98,1.0
http  serverfault com,106,1.0
http  sourceforge net,106,1.0
http  censor net.ua,196,1.0
http www plantasyjardin com,86,0.0
http  digg com,96,1.0
http  buzzfil net,138,1.0
http  avonaco cn,71,0.0
http  archdental com.au,64,0.0
http  babal net,188,1.0
http  pastehtml com,40,0.0
http  qz com,92,1.0
http  olx co.id,123,1.0
http  thenextweb com,108,1.0
http www jinxiuyuanlin com,111,0.0
http  sourceforge net,87,1.0
http  grantland com,93,1.0
https docs google com,87,0.0
http www i-noo net,42,0.0
https  hootsuite com,236,1.0
http  correios com.br,99,1.0
http  clien net,83,1.0
http us.battle.net.ok qqweb asia,103,0.0
http www fighting-poverty org,60,0.0
http gergsd pochta ru,272,0.0
http  allegro pl,119,1.0
http  themeforest net,102,1.0
http  sourceforge net,159,1.0
http  distractify com,87,1.0
http  elitedaily com,95,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5 eu-id3 net,198,0.0
http  themeforest net,99,1.0
https  myspace com,89,1.0
http  emgn com,87,1.0
https  medium com,103,1.0
http  distractify com,87,1.0
http  mic com,90,1.0
http www.mobilerechargebyorkut net tf,39,0.0
http  distractify com,87,1.0
http www jdcc cn,75,0.0
http  olx pl,116,1.0
http  irecommend ru,85,1.0
http  torcache net,134,1.0
https  medium com,112,1.0
http  qz com,95,1.0
http  jezebel com,103,1.0
https  twitter com,326,1.0
http  sourceforge net,191,1.0
http  xhamster com,101,1.0
http  interpark com,92,1.0
http esporte uol com.br,133,1.0
http  otomoto pl,85,1.0
http  otomoto pl,90,1.0
http  extratorrent cc,110,1.0
http  tobogo net,108,1.0
http  torcache net,165,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 id8-eu co.uk,200,0.0
http  metro co.uk,131,1.0
http captiva websitewelcome com,114,0.0
http  watch-series-tv to,84,1.0
http  kenh14 vn,101,1.0
http  ap org,92,1.0
http  techcrunch com,91,1.0
http  skyrock com,98,1.0
http  unity3d com,94,1.0
http  digg com,97,1.0
http  nguyentandung org,90,1.0
http  elcomercio pe,109,1.0
http  icicibank com,99,1.0
https  medium com,151,1.0
http habbo-igual blogspot com,46,0.0
http  pastehtml com,40,0.0
http  metro co.uk,131,1.0
http  maybank2u com.my,151,1.0
http  kakaku com,91,1.0
http  morganselec com,90,0.0
http  emgn com,118,1.0
http  mashable com,113,1.0
http  cookpad com,86,1.0
http www com-turning com,78,0.0
http  torcache net,138,1.0
http  thenextweb com,90,1.0
http  pornsharing com,86,1.0
http paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0 tardas com.tr,153,0.0
http  atwiki jp,220,1.0
http  arstechnica com,97,1.0
http www bmhouseofstudy org,94,0.0
http  torcache net,193,1.0
http  tinnhanh360 net,84,1.0
http  emgn com,96,1.0
http  motthegioi vn,106,1.0
http  codecanyon net,88,1.0
http  torcache net,131,1.0
http www midasim co.uk,52,0.0
http  kenh14 vn,117,1.0
http  ap org,90,1.0
http  grantland com,121,1.0
http ok ppgo asia,38,0.0
http  pastehtml com,40,0.0
http  gregorypocali com,50,0.0
http  extratorrent cc,97,1.0
http  infospace com,92,1.0
http  thenextweb com,96,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 id8-eu net,198,0.0
http  sourceforge net,102,1.0
http  serverfault com,99,1.0
http  sourceforge net,98,1.0
http  thenextweb com,117,1.0
http  metro co.uk,127,1.0
http noticias uol com.br,147,1.0
http  tunein com,86,1.0
http  mobilemoneyavalanche com,90,0.0
http  unity3d com,94,1.0
http  qz com,103,1.0
https  getpocket com,95,1.0
http  askubuntu com,112,1.0
https  archive org,111,1.0
http  maybank2u com.my,171,1.0
http  mirtesen ru,105,1.0
http  indianexpress com,127,1.0
http  torcache net,146,1.0
http www rsm-bpo-paris com,56,0.0
http  torcache net,157,1.0
https  eksisozluk com,87,1.0
http  udn com,154,1.0
http www cqpszx com,112,0.0
http  codecanyon net,87,1.0
http  lifehacker com,86,1.0
http  kickass to,109,1.0
http  hubpages com,88,1.0
http  motthegioi vn,95,1.0
http  extratorrent cc,91,1.0
http  jalopnik com,86,1.0
http  djdj4 com,84,0.0
http www naylorantiques com,38,0.0
http  sfglobe com,105,1.0
https  eksisozluk com,90,1.0
http abc go com,86,1.0
http  interpark com,129,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4 id-app7 co.uk,201,0.0
http  distractify com,87,1.0
http  techcrunch com,92,1.0
http  olx ua,106,1.0
https  prezi com,92,1.0
http  stackoverflow com,104,1.0
http  emgn com,121,1.0
http www chuyenhangviet com,85,0.0
http  thenextweb com,86,1.0
http  babal net,199,1.0
http  interpark com,129,1.0
http  sourceforge net,105,1.0
http  web de,117,1.0
http  distractify com,87,1.0
http  motthegioi vn,102,1.0
http  bestblackhatforum com,136,1.0
http  skyrock com,129,1.0
http  olx ua,120,1.0
http  pikabu ru,109,1.0
http  babal net,201,1.0
http tempremios2012 beepworld it,54,0.0
http  mylust com,91,1.0
http  techcrunch com,91,1.0
http  sourceforge net,163,1.0
http  distractify com,87,1.0
https  sourceforge net,104,1.0
http www annazalesova info,54,0.0
http  graphicriver net,163,1.0
http  ap org,85,1.0
http  indianexpress com,113,1.0
http  tobogo net,108,1.0
http www tiendainvesbiofarm com,106,0.0
http www gswzmb com,60,0.0
http noticias uol com.br,118,1.0
http  otomoto pl,115,1.0
http us.battle.net.login.en rrweb asia,109,0.0
http  twitter com,352,1.0
http  olx in,105,1.0
http  nesn com,95,1.0
http  censor net.ua,102,1.0
http  auto ru,189,1.0
http  emgn com,88,1.0
http  olx in,117,1.0
http  mic com,103,1.0
https  medium com,93,1.0
http  songxia-battery com,110,0.0
http  katproxy com,88,1.0
http  pastehtml com,40,0.0
http amplereview freetu com,75,0.0
http  twitter com,222,1.0
http  pornsharing com,100,1.0
http  maybank2u com.my,170,1.0
http  censor net.ua,90,1.0
http  nypost com,85,1.0
http www andboog com,109,0.0
http  cheezburger com,123,1.0
http  putlocker is,92,1.0
http www crown-home cn,48,0.0
http www real700portal com,94,0.0
http blogger.com buses-forsale co.za,234,0.0
http  nesn com,94,1.0
http www brugowebdev com,133,0.0
http  seekandknock com,52,0.0
http  lifecarediabeticsupplies com,49,0.0
http www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch4123o34g04d8oo5q8e10014 finphotography com.au,196,0.0
http  pastehtml com,40,0.0
https  500px com,105,1.0
http  metro co.uk,88,1.0
http  icomtec com.my,98,0.0
http  anandtech com,117,1.0
http  clien net,86,1.0
http  getpocket com,98,1.0
http  teespring com,117,1.0
http  buzzfil net,102,1.0
http  thenextweb com,139,1.0
http  zozo jp,113,1.0
http  venturebeat com,121,1.0
http  ringring vn,92,1.0
http www gxyzx com,126,0.0
http  udn com,183,1.0
https  asana com,2081,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id8-eu co.uk,200,0.0
http  kenh14 vn,104,1.0
http  askubuntu com,89,1.0
http  pastehtml com,40,0.0
http  torrentdn com,94,1.0
http  torcache net,140,1.0
